NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
TELOMERE CAPPING%GOBP%GO:0016233	TELOMERE CAPPING%GOBP%GO:0016233	Details ...	17	0.74692714	2.0676877	0.0	0.010463581	0.108	1783	tags=47%, list=13%, signal=54%	
INTERFERON SIGNALING%REACTOME%R-HSA-913531.2	INTERFERON SIGNALING%REACTOME%R-HSA-913531.2	Details ...	165	0.47168255	2.0639257	0.0	0.010278433	0.116	1652	tags=25%, list=12%, signal=29%	
ANTIVIRAL INNATE IMMUNE RESPONSE%GOBP%GO:0140374	ANTIVIRAL INNATE IMMUNE RESPONSE%GOBP%GO:0140374	Details ...	17	0.73308194	2.050012	0.0	0.01131962	0.136	524	tags=29%, list=4%, signal=31%	
RESPONSE TO TYPE I INTERFERON%GOBP%GO:0034340	RESPONSE TO TYPE I INTERFERON%GOBP%GO:0034340	Details ...	29	0.6407567	2.0393658	0.0	0.01249114	0.159	480	tags=28%, list=4%, signal=29%	
TELOMERE MAINTENANCE%GOBP%GO:0000723	TELOMERE MAINTENANCE%GOBP%GO:0000723	Details ...	72	0.5342519	2.0280752	0.0	0.013504125	0.18	1893	tags=35%, list=14%, signal=40%	
HALLMARK_E2F_TARGETS%MSIGDB_C2%HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS%MSIGDB_C2%HALLMARK_E2F_TARGETS	Details ...	152	0.46827966	2.0181458	0.0	0.015748445	0.216	3242	tags=38%, list=24%, signal=49%	
TELOMERE ORGANIZATION%GOBP%GO:0032200	TELOMERE ORGANIZATION%GOBP%GO:0032200	Details ...	78	0.51591575	1.9999064	0.0	0.019056816	0.276	1893	tags=32%, list=14%, signal=37%	
NS1 MEDIATED EFFECTS ON HOST PATHWAYS%REACTOME%R-HSA-168276.5	NS1 MEDIATED EFFECTS ON HOST PATHWAYS%REACTOME%R-HSA-168276.5	Details ...	38	0.59982336	1.9970114	0.0	0.018963885	0.289	1145	tags=26%, list=8%, signal=29%	
HOMOLOGOUS DNA PAIRING AND STRAND EXCHANGE%REACTOME%R-HSA-5693579.3	HOMOLOGOUS DNA PAIRING AND STRAND EXCHANGE%REACTOME%R-HSA-5693579.3	Details ...	40	0.5804834	1.9931479	0.0	0.01899121	0.302	2307	tags=48%, list=17%, signal=57%	
REPLICATION FORK PROCESSING%GOBP%GO:0031297	REPLICATION FORK PROCESSING%GOBP%GO:0031297	Details ...	43	0.5743749	1.9624187	0.0	0.029611425	0.445	2319	tags=49%, list=17%, signal=59%	
DISEASES OF DNA REPAIR%REACTOME DATABASE ID RELEASE 79%9675135	DISEASES OF DNA REPAIR%REACTOME DATABASE ID RELEASE 79%9675135		33	0.6151617	1.959776	0.0	0.029233688	0.455	2557	tags=55%, list=19%, signal=67%	
DNA-TEMPLATED DNA REPLICATION%GOBP%GO:0006261	DNA-TEMPLATED DNA REPLICATION%GOBP%GO:0006261		125	0.4644733	1.9583155	0.0	0.028276008	0.459	3886	tags=57%, list=28%, signal=79%	
PRESYNAPTIC PHASE OF HOMOLOGOUS DNA PAIRING AND STRAND EXCHANGE%REACTOME DATABASE ID RELEASE 79%5693616	PRESYNAPTIC PHASE OF HOMOLOGOUS DNA PAIRING AND STRAND EXCHANGE%REACTOME DATABASE ID RELEASE 79%5693616		37	0.58041483	1.9555293	0.0	0.028478846	0.479	2155	tags=46%, list=16%, signal=54%	
INTERSTRAND CROSS-LINK REPAIR%GOBP%GO:0036297	INTERSTRAND CROSS-LINK REPAIR%GOBP%GO:0036297		38	0.5790455	1.9512942	0.0022421526	0.028957475	0.499	2319	tags=42%, list=17%, signal=51%	
POSITIVE REGULATION OF CHEMOKINE PRODUCTION%GOBP%GO:0032722	POSITIVE REGULATION OF CHEMOKINE PRODUCTION%GOBP%GO:0032722		34	0.5915285	1.9300133	0.0	0.036752928	0.596	2600	tags=56%, list=19%, signal=69%	
MEIOSIS%REACTOME%R-HSA-1500620.2	MEIOSIS%REACTOME%R-HSA-1500620.2		59	0.5217075	1.921192	0.0	0.03997802	0.643	1897	tags=32%, list=14%, signal=37%	
DNA STRAND ELONGATION%GOBP%GO:0022616	DNA STRAND ELONGATION%GOBP%GO:0022616		19	0.6471335	1.9025986	0.0021881838	0.04774917	0.719	2215	tags=53%, list=16%, signal=63%	
RESOLUTION OF D-LOOP STRUCTURES THROUGH HOLLIDAY JUNCTION INTERMEDIATES%REACTOME DATABASE ID RELEASE 79%5693568	RESOLUTION OF D-LOOP STRUCTURES THROUGH HOLLIDAY JUNCTION INTERMEDIATES%REACTOME DATABASE ID RELEASE 79%5693568		32	0.5905933	1.9015213	0.0	0.046815943	0.724	2307	tags=50%, list=17%, signal=60%	
PID_AURORA_B_PATHWAY%MSIGDB_C2%PID_AURORA_B_PATHWAY	PID_AURORA_B_PATHWAY%MSIGDB_C2%PID_AURORA_B_PATHWAY		19	0.6602604	1.8989259	0.0088691795	0.047147777	0.741	2291	tags=42%, list=17%, signal=51%	
PEROXISOMAL TRANSPORT%GOBP%GO:0043574	PEROXISOMAL TRANSPORT%GOBP%GO:0043574		20	0.65255713	1.8944527	0.0	0.048499223	0.764	1609	tags=40%, list=12%, signal=45%	
RESPONSE TO INTERFERON-BETA%GOBP%GO:0035456	RESPONSE TO INTERFERON-BETA%GOBP%GO:0035456		21	0.63493365	1.8942446	0.0	0.047033217	0.764	1234	tags=33%, list=9%, signal=37%	
HDR THROUGH SINGLE STRAND ANNEALING (SSA)%REACTOME DATABASE ID RELEASE 79%5685938	HDR THROUGH SINGLE STRAND ANNEALING (SSA)%REACTOME DATABASE ID RELEASE 79%5685938		35	0.5681237	1.888684	0.0045351475	0.049069483	0.791	2155	tags=40%, list=16%, signal=47%	
DISEASES OF DNA DOUBLE-STRAND BREAK REPAIR%REACTOME DATABASE ID RELEASE 79%9675136	DISEASES OF DNA DOUBLE-STRAND BREAK REPAIR%REACTOME DATABASE ID RELEASE 79%9675136		24	0.6129089	1.8851484	0.0021276595	0.049701564	0.806	2307	tags=58%, list=17%, signal=70%	
DEFECTIVE HDR THROUGH HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO PALB2 LOSS OF BRCA2 RAD51 RAD51C BINDING FUNCTION%REACTOME%R-HSA-9704646.2	DEFECTIVE HDR THROUGH HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO PALB2 LOSS OF BRCA2 RAD51 RAD51C BINDING FUNCTION%REACTOME%R-HSA-9704646.2		24	0.6129089	1.8801122	0.0023041475	0.051353727	0.834	2307	tags=58%, list=17%, signal=70%	
HALLMARK_G2M_CHECKPOINT%MSIGDB_C2%HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT%MSIGDB_C2%HALLMARK_G2M_CHECKPOINT		134	0.4442719	1.8761424	0.0	0.052493807	0.85	4022	tags=47%, list=29%, signal=66%	
REPRODUCTION%REACTOME%R-HSA-1474165.3	REPRODUCTION%REACTOME%R-HSA-1474165.3		67	0.48839375	1.8719665	0.0	0.054143555	0.872	2559	tags=36%, list=19%, signal=44%	
DEFECTIVE HDR THROUGH HOMOLOGOUS RECOMBINATION (HRR) DUE TO BRCA1 LOSS-OF-FUNCTION%REACTOME%R-HSA-9701192.2	DEFECTIVE HDR THROUGH HOMOLOGOUS RECOMBINATION (HRR) DUE TO BRCA1 LOSS-OF-FUNCTION%REACTOME%R-HSA-9701192.2		24	0.6129089	1.8716439	0.0	0.0527924	0.872	2307	tags=58%, list=17%, signal=70%	
TYPE II INTERFERON SIGNALING%WIKIPATHWAYS_20220310%WP619%HOMO SAPIENS	TYPE II INTERFERON SIGNALING%WIKIPATHWAYS_20220310%WP619%HOMO SAPIENS		21	0.6422039	1.8711615	0.0	0.051834818	0.874	1501	tags=48%, list=11%, signal=53%	
ESTABLISHMENT OF PROTEIN LOCALIZATION TO PEROXISOME%GOBP%GO:0072663	ESTABLISHMENT OF PROTEIN LOCALIZATION TO PEROXISOME%GOBP%GO:0072663		17	0.68247586	1.8705753	0.002074689	0.050819974	0.874	1387	tags=41%, list=10%, signal=46%	
PROTEIN TARGETING TO PEROXISOME%GOBP%GO:0006625	PROTEIN TARGETING TO PEROXISOME%GOBP%GO:0006625		17	0.68247586	1.8676965	0.0	0.05140509	0.885	1387	tags=41%, list=10%, signal=46%	
MITOTIC RECOMBINATION%GOBP%GO:0006312	MITOTIC RECOMBINATION%GOBP%GO:0006312		16	0.6839726	1.8621101	0.0	0.053589422	0.895	2223	tags=50%, list=16%, signal=60%	
DEFECTIVE HDR THROUGH HOMOLOGOUS RECOMBINATION (HRR) DUE TO PALB2 LOSS OF FUNCTION%REACTOME DATABASE ID RELEASE 79%9701193	DEFECTIVE HDR THROUGH HOMOLOGOUS RECOMBINATION (HRR) DUE TO PALB2 LOSS OF FUNCTION%REACTOME DATABASE ID RELEASE 79%9701193		24	0.6129089	1.8591801	0.0065502184	0.05444551	0.901	2307	tags=58%, list=17%, signal=70%	
ANTIVIRAL MECHANISM BY IFN-STIMULATED GENES%REACTOME DATABASE ID RELEASE 79%1169410	ANTIVIRAL MECHANISM BY IFN-STIMULATED GENES%REACTOME DATABASE ID RELEASE 79%1169410		78	0.4782625	1.8580837	0.0	0.053968314	0.903	1652	tags=27%, list=12%, signal=30%	
RESOLUTION OF D-LOOP STRUCTURES%REACTOME%R-HSA-5693537.1	RESOLUTION OF D-LOOP STRUCTURES%REACTOME%R-HSA-5693537.1		33	0.5638849	1.8557566	0.0023809525	0.05444928	0.907	2307	tags=48%, list=17%, signal=58%	
DEFECTIVE HDR THROUGH HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO PALB2 LOSS OF BRCA1 BINDING FUNCTION%REACTOME DATABASE ID RELEASE 79%9704331	DEFECTIVE HDR THROUGH HOMOLOGOUS RECOMBINATION REPAIR (HRR) DUE TO PALB2 LOSS OF BRCA1 BINDING FUNCTION%REACTOME DATABASE ID RELEASE 79%9704331		24	0.6129089	1.8452896	0.0022675737	0.0606292	0.93	2307	tags=58%, list=17%, signal=70%	
MEIOTIC RECOMBINATION%REACTOME DATABASE ID RELEASE 79%912446	MEIOTIC RECOMBINATION%REACTOME DATABASE ID RELEASE 79%912446		37	0.555362	1.8434415	0.0021691974	0.060561325	0.933	1897	tags=38%, list=14%, signal=44%	
PROTEIN LOCALIZATION TO PEROXISOME%GOBP%GO:0072662	PROTEIN LOCALIZATION TO PEROXISOME%GOBP%GO:0072662		17	0.68247586	1.8406348	0.0022624435	0.061398596	0.936	1387	tags=41%, list=10%, signal=46%	
FANCONI ANEMIA PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FANCONI ANEMIA PATHWAY	FANCONI ANEMIA PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FANCONI ANEMIA PATHWAY		47	0.5175417	1.8394114	0.0	0.06099234	0.938	2307	tags=36%, list=17%, signal=43%	
CELLULAR RESPONSE TO TYPE I INTERFERON%GOBP%GO:0071357	CELLULAR RESPONSE TO TYPE I INTERFERON%GOBP%GO:0071357		22	0.60960615	1.8375705	0.004576659	0.061212324	0.94	480	tags=27%, list=4%, signal=28%	
DNA REPLICATION%GOBP%GO:0006260	DNA REPLICATION%GOBP%GO:0006260		152	0.41846937	1.8307616	0.0	0.06475492	0.954	3886	tags=52%, list=28%, signal=72%	
NEGATIVE REGULATION OF CELL JUNCTION ASSEMBLY%GOBP%GO:1901889	NEGATIVE REGULATION OF CELL JUNCTION ASSEMBLY%GOBP%GO:1901889		19	0.6376354	1.8307022	0.0021645022	0.06352602	0.954	1736	tags=37%, list=13%, signal=42%	
CENTROSOME DUPLICATION%GOBP%GO:0051298	CENTROSOME DUPLICATION%GOBP%GO:0051298		30	0.5748853	1.8297591	0.0023041475	0.06301492	0.955	2322	tags=40%, list=17%, signal=48%	
DNA DAMAGE TELOMERE STRESS INDUCED SENESCENCE%REACTOME%R-HSA-2559586.3	DNA DAMAGE TELOMERE STRESS INDUCED SENESCENCE%REACTOME%R-HSA-2559586.3		47	0.5231747	1.8295114	0.0	0.062020242	0.956	1759	tags=34%, list=13%, signal=39%	
PEROXISOMAL MEMBRANE TRANSPORT%GOBP%GO:0015919	PEROXISOMAL MEMBRANE TRANSPORT%GOBP%GO:0015919		17	0.64640397	1.8180377	0.0022123894	0.069143154	0.967	1609	tags=41%, list=12%, signal=47%	
ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS%REACTOME DATABASE ID RELEASE 79%176187	ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS%REACTOME DATABASE ID RELEASE 79%176187		35	0.5600545	1.815904	0.0	0.069531284	0.968	2860	tags=51%, list=21%, signal=65%	
HALLMARK_INFLAMMATORY_RESPONSE%MSIGDB_C2%HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE%MSIGDB_C2%HALLMARK_INFLAMMATORY_RESPONSE		117	0.4395922	1.8114754	0.0026595744	0.07168983	0.975	2601	tags=36%, list=19%, signal=44%	
DNA REPAIR PATHWAYS, FULL NETWORK%WIKIPATHWAYS_20220310%WP4946%HOMO SAPIENS	DNA REPAIR PATHWAYS, FULL NETWORK%WIKIPATHWAYS_20220310%WP4946%HOMO SAPIENS		93	0.45338726	1.801835	0.0	0.07865797	0.984	2418	tags=33%, list=18%, signal=40%	
DEPOSITION OF NEW CENPA-CONTAINING NUCLEOSOMES AT THE CENTROMERE%REACTOME%R-HSA-606279.1	DEPOSITION OF NEW CENPA-CONTAINING NUCLEOSOMES AT THE CENTROMERE%REACTOME%R-HSA-606279.1		43	0.5180874	1.7946066	0.0	0.0837057	0.99	2846	tags=49%, list=21%, signal=61%	
BIOCARTA_ATRBRCA_PATHWAY%MSIGDB_C2%BIOCARTA_ATRBRCA_PATHWAY	BIOCARTA_ATRBRCA_PATHWAY%MSIGDB_C2%BIOCARTA_ATRBRCA_PATHWAY		19	0.63157815	1.7915802	0.002105263	0.085156865	0.99	1897	tags=47%, list=14%, signal=55%	
DNA DOUBLE-STRAND BREAK PROCESSING%GOBP%GO:0000729	DNA DOUBLE-STRAND BREAK PROCESSING%GOBP%GO:0000729		16	0.649226	1.7832683	0.0022522523	0.09112534	0.993	117	tags=19%, list=1%, signal=19%	
NEGATIVE REGULATION OF DNA METABOLIC PROCESS%GOBP%GO:0051053	NEGATIVE REGULATION OF DNA METABOLIC PROCESS%GOBP%GO:0051053		110	0.42830837	1.7787688	0.0	0.09403998	0.996	3012	tags=33%, list=22%, signal=42%	
REGULATION OF VIRAL LIFE CYCLE%GOBP%GO:1903900	REGULATION OF VIRAL LIFE CYCLE%GOBP%GO:1903900		108	0.43543935	1.7783873	0.0	0.09288832	0.996	1234	tags=22%, list=9%, signal=24%	
REGULATION OF CELL CYCLE CHECKPOINT%GOBP%GO:1901976	REGULATION OF CELL CYCLE CHECKPOINT%GOBP%GO:1901976		40	0.51187366	1.7751887	0.0	0.09454739	0.996	2568	tags=43%, list=19%, signal=52%	
RETINOBLASTOMA GENE IN CANCER%WIKIPATHWAYS_20220310%WP2446%HOMO SAPIENS	RETINOBLASTOMA GENE IN CANCER%WIKIPATHWAYS_20220310%WP2446%HOMO SAPIENS		67	0.47203183	1.77506	0.0	0.093247406	0.996	2048	tags=34%, list=15%, signal=40%	
PROCESSIVE SYNTHESIS ON THE C-STRAND OF THE TELOMERE%REACTOME DATABASE ID RELEASE 79%174414	PROCESSIVE SYNTHESIS ON THE C-STRAND OF THE TELOMERE%REACTOME DATABASE ID RELEASE 79%174414		19	0.62123215	1.7718548	0.004484305	0.094916776	0.996	1038	tags=32%, list=8%, signal=34%	
CENTRIOLE REPLICATION%GOBP%GO:0007099	CENTRIOLE REPLICATION%GOBP%GO:0007099		19	0.620404	1.7716544	0.004464286	0.09361864	0.996	2322	tags=47%, list=17%, signal=57%	
BASE EXCISION REPAIR%WIKIPATHWAYS_20220310%WP4752%HOMO SAPIENS	BASE EXCISION REPAIR%WIKIPATHWAYS_20220310%WP4752%HOMO SAPIENS		27	0.56591046	1.7574844	0.0	0.106250875	0.997	1038	tags=33%, list=8%, signal=36%	
IMMUNE RESPONSE TO TUBERCULOSIS%WIKIPATHWAYS_20220310%WP4197%HOMO SAPIENS	IMMUNE RESPONSE TO TUBERCULOSIS%WIKIPATHWAYS_20220310%WP4197%HOMO SAPIENS		20	0.6020582	1.7571772	0.0022123894	0.10505117	0.997	2719	tags=60%, list=20%, signal=75%	
NUCLEOSOME ASSEMBLY%REACTOME%R-HSA-774815.1	NUCLEOSOME ASSEMBLY%REACTOME%R-HSA-774815.1		43	0.5180874	1.7564763	0.0	0.10425985	0.997	2846	tags=49%, list=21%, signal=61%	
ISG15 ANTIVIRAL MECHANISM%REACTOME DATABASE ID RELEASE 79%1169408	ISG15 ANTIVIRAL MECHANISM%REACTOME DATABASE ID RELEASE 79%1169408		70	0.45762637	1.7529974	0.0024630541	0.10666685	0.997	1145	tags=21%, list=8%, signal=23%	
REGULATION OF G2/M TRANSITION OF MITOTIC CELL CYCLE%GOBP%GO:0010389	REGULATION OF G2/M TRANSITION OF MITOTIC CELL CYCLE%GOBP%GO:0010389		75	0.45120984	1.7456645	0.0024213076	0.11393166	0.999	3193	tags=43%, list=23%, signal=55%	
ATM PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATM PATHWAY	ATM PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATM PATHWAY		34	0.53544396	1.7447593	0.0065789474	0.1132073	0.999	1822	tags=35%, list=13%, signal=41%	
PID_BARD1_PATHWAY%MSIGDB_C2%PID_BARD1_PATHWAY	PID_BARD1_PATHWAY%MSIGDB_C2%PID_BARD1_PATHWAY		25	0.562575	1.7422718	0.004705882	0.11428606	0.999	1948	tags=32%, list=14%, signal=37%	
PID_FANCONI_PATHWAY%MSIGDB_C2%PID_FANCONI_PATHWAY	PID_FANCONI_PATHWAY%MSIGDB_C2%PID_FANCONI_PATHWAY		38	0.51409894	1.7353469	0.0043763677	0.12086532	0.999	2307	tags=34%, list=17%, signal=41%	
CENTRIOLE ASSEMBLY%GOBP%GO:0098534	CENTRIOLE ASSEMBLY%GOBP%GO:0098534		24	0.570602	1.7323971	0.006666667	0.12296767	0.999	2975	tags=50%, list=22%, signal=64%	
BASE EXCISION REPAIR%REACTOME%R-HSA-73884.2	BASE EXCISION REPAIR%REACTOME%R-HSA-73884.2		58	0.47745195	1.7300243	0.0	0.124192856	0.999	3504	tags=47%, list=26%, signal=62%	
HALLMARK_MYC_TARGETS_V2%MSIGDB_C2%HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2%MSIGDB_C2%HALLMARK_MYC_TARGETS_V2		45	0.4833431	1.7295643	0.00486618	0.123089306	0.999	1201	tags=27%, list=9%, signal=29%	
NEGATIVE REGULATION OF TELOMERE MAINTENANCE%GOBP%GO:0032205	NEGATIVE REGULATION OF TELOMERE MAINTENANCE%GOBP%GO:0032205		32	0.5391543	1.7274098	0.002415459	0.12430433	0.999	2957	tags=41%, list=22%, signal=52%	
MMR%REACTOME%R-HSA-5358508.1	MMR%REACTOME%R-HSA-5358508.1		15	0.633497	1.7236642	0.0048076925	0.12718032	0.999	1278	tags=33%, list=9%, signal=37%	
RESOLUTION OF D-LOOP STRUCTURES THROUGH SYNTHESIS-DEPENDENT STRAND ANNEALING (SDSA)%REACTOME DATABASE ID RELEASE 79%5693554	RESOLUTION OF D-LOOP STRUCTURES THROUGH SYNTHESIS-DEPENDENT STRAND ANNEALING (SDSA)%REACTOME DATABASE ID RELEASE 79%5693554		26	0.56899226	1.7190821	0.0	0.13137387	0.999	2307	tags=54%, list=17%, signal=65%	
APOPTOTIC EXECUTION PHASE%REACTOME DATABASE ID RELEASE 79%75153	APOPTOTIC EXECUTION PHASE%REACTOME DATABASE ID RELEASE 79%75153		46	0.49343738	1.7175125	0.006960557	0.13159268	0.999	1615	tags=33%, list=12%, signal=37%	
NETWORK MAP OF SARS-COV-2 SIGNALING PATHWAY%WIKIPATHWAYS_20220310%WP5115%HOMO SAPIENS	NETWORK MAP OF SARS-COV-2 SIGNALING PATHWAY%WIKIPATHWAYS_20220310%WP5115%HOMO SAPIENS		121	0.4060347	1.7078623	0.0	0.1420131	1.0	2517	tags=31%, list=18%, signal=37%	
PYRIMIDINE METABOLISM%WIKIPATHWAYS_20220310%WP4022%HOMO SAPIENS	PYRIMIDINE METABOLISM%WIKIPATHWAYS_20220310%WP4022%HOMO SAPIENS		65	0.45430464	1.7071865	0.0	0.14108518	1.0	1763	tags=29%, list=13%, signal=33%	
DOUBLE-STRAND BREAK REPAIR%GOBP%GO:0006302	DOUBLE-STRAND BREAK REPAIR%GOBP%GO:0006302		179	0.3850992	1.6979551	0.0	0.15171382	1.0	2752	tags=34%, list=20%, signal=41%	
BARD1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BARD1 SIGNALING EVENTS	BARD1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BARD1 SIGNALING EVENTS		28	0.54607534	1.6953433	0.006976744	0.1535233	1.0	2301	tags=36%, list=17%, signal=43%	
REGULATION OF DNA RECOMBINATION%GOBP%GO:0000018	REGULATION OF DNA RECOMBINATION%GOBP%GO:0000018		100	0.41780177	1.6931056	0.0	0.15502463	1.0	2477	tags=32%, list=18%, signal=39%	
MRNA CIS SPLICING, VIA SPLICEOSOME%GOBP%GO:0045292	MRNA CIS SPLICING, VIA SPLICEOSOME%GOBP%GO:0045292		16	0.6282465	1.6920564	0.013245033	0.15460064	1.0	1564	tags=44%, list=11%, signal=49%	
TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING%GOBP%GO:0010833	TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING%GOBP%GO:0010833		24	0.5580822	1.6902307	0.011709602	0.15544179	1.0	1542	tags=33%, list=11%, signal=38%	
DNA STRAND ELONGATION%REACTOME DATABASE ID RELEASE 79%69190	DNA STRAND ELONGATION%REACTOME DATABASE ID RELEASE 79%69190		32	0.5153059	1.6890335	0.0023584906	0.15532222	1.0	2215	tags=41%, list=16%, signal=48%	
REGULATION OF CHEMOKINE PRODUCTION%GOBP%GO:0032642	REGULATION OF CHEMOKINE PRODUCTION%GOBP%GO:0032642		44	0.48902768	1.6887883	0.0	0.15388255	1.0	2600	tags=45%, list=19%, signal=56%	
NOVEL INTRACELLULAR COMPONENTS OF RIG-I-LIKE RECEPTOR (RLR) PATHWAY%WIKIPATHWAYS_20220310%WP3865%HOMO SAPIENS	NOVEL INTRACELLULAR COMPONENTS OF RIG-I-LIKE RECEPTOR (RLR) PATHWAY%WIKIPATHWAYS_20220310%WP3865%HOMO SAPIENS		46	0.47442013	1.6845545	0.004914005	0.15779425	1.0	1385	tags=26%, list=10%, signal=29%	
DNA REPLICATION-INDEPENDENT CHROMATIN ORGANIZATION%GOBP%GO:0034724	DNA REPLICATION-INDEPENDENT CHROMATIN ORGANIZATION%GOBP%GO:0034724		17	0.6067598	1.6819115	0.0068965517	0.1597328	1.0	1819	tags=41%, list=13%, signal=47%	
RESOLUTION OF AP SITES VIA THE MULTIPLE-NUCLEOTIDE PATCH REPLACEMENT PATHWAY%REACTOME DATABASE ID RELEASE 79%110373	RESOLUTION OF AP SITES VIA THE MULTIPLE-NUCLEOTIDE PATCH REPLACEMENT PATHWAY%REACTOME DATABASE ID RELEASE 79%110373		25	0.56166095	1.6786237	0.01826484	0.1627583	1.0	2054	tags=40%, list=15%, signal=47%	
GASTRIC CANCER NETWORK 1%WIKIPATHWAYS_20220310%WP2361%HOMO SAPIENS	GASTRIC CANCER NETWORK 1%WIKIPATHWAYS_20220310%WP2361%HOMO SAPIENS		19	0.5979226	1.6765931	0.010893246	0.16408105	1.0	3990	tags=63%, list=29%, signal=89%	
REGULATION OF VIRAL PROCESS%GOBP%GO:0050792	REGULATION OF VIRAL PROCESS%GOBP%GO:0050792		124	0.40335783	1.6746829	0.0	0.16523702	1.0	1234	tags=19%, list=9%, signal=21%	
NEGATIVE REGULATION OF CHROMOSOME ORGANIZATION%GOBP%GO:2001251	NEGATIVE REGULATION OF CHROMOSOME ORGANIZATION%GOBP%GO:2001251		67	0.45038584	1.6738544	0.002415459	0.16465162	1.0	3001	tags=36%, list=22%, signal=46%	
TRANSPORT OF RIBONUCLEOPROTEINS INTO THE HOST NUCLEUS%REACTOME%R-HSA-168271.3	TRANSPORT OF RIBONUCLEOPROTEINS INTO THE HOST NUCLEUS%REACTOME%R-HSA-168271.3		29	0.51616246	1.6715301	0.00921659	0.16633187	1.0	1145	tags=24%, list=8%, signal=26%	
